timestamp_utc,ms_since_candle_start,event_type,asset,side,up_bid,up_ask,up_mid,dn_bid,dn_ask,dn_mid,entry_log_ask,entry_log_mid,entry_mv_pct
18:48:13.049,193049,TICK,BTC,Down,0.1700,0.1800,0.1750,0.8200,0.8300,0.8250,,,
18:48:13.055,193055,TICK,BTC,Down,0.1700,0.1800,0.1750,0.8200,0.8300,0.8250,,,
18:48:13.061,193061,TICK,BTC,Up,0.1700,0.1800,0.1750,0.8200,0.8300,0.8250,,,
18:48:13.066,193067,TICK,BTC,Down,0.1700,0.1800,0.1750,0.8200,0.8300,0.8250,,,
18:48:13.070,193070,TICK,BTC,Up,0.1700,0.1800,0.1750,0.8200,0.8300,0.8250,,,
18:48:13.073,193074,TICK,BTC,Up,0.1700,0.1800,0.1750,0.8200,0.8300,0.8250,,,
18:48:13.078,193078,TICK,BTC,Down,0.1700,0.1800,0.1750,0.8200,0.8300,0.8250,,,
18:48:13.107,193108,TICK,BTC,Up,0.1700,0.1800,0.1750,0.8200,0.8300,0.8250,,,
18:48:13.237,193238,TICK,BTC,Up,0.1700,0.1800,0.1750,0.8200,0.8300,0.8250,,,
18:48:13.251,193252,TICK,BTC,Down,0.1700,0.1800,0.1750,0.8200,0.8300,0.8250,,,
18:48:13.256,193256,TICK,BTC,Up,0.1700,0.1800,0.1750,0.8200,0.8300,0.8250,,,
18:48:13.259,193260,TICK,BTC,Down,0.1700,0.1800,0.1750,0.8200,0.8300,0.8250,,,
18:48:13.263,193263,TICK,BTC,Down,0.1700,0.1800,0.1750,0.8200,0.8300,0.8250,,,
18:48:13.269,193269,TICK,BTC,Down,0.1700,0.1800,0.1750,0.8200,0.8300,0.8250,,,
18:48:13.297,193298,TICK,BTC,Up,0.1700,0.1800,0.1750,0.8200,0.8300,0.8250,,,
18:48:13.305,193306,TICK,BTC,Down,0.1700,0.1800,0.1750,0.8200,0.8300,0.8250,,,
18:48:13.325,193325,TICK,BTC,Up,0.1700,0.1800,0.1750,0.8200,0.8300,0.8250,,,
18:48:13.332,193333,TICK,BTC,Down,0.1700,0.1800,0.1750,0.8200,0.8300,0.8250,,,
18:48:13.339,193339,TICK,BTC,Up,0.1700,0.1800,0.1750,0.8200,0.8300,0.8250,,,
18:48:13.346,193347,TICK,BTC,Down,0.1700,0.1800,0.1750,0.8200,0.8300,0.8250,,,
18:48:13.353,193353,TICK,BTC,Down,0.1700,0.1800,0.1750,0.8200,0.8300,0.8250,,,
18:48:13.358,193359,TICK,BTC,Up,0.1700,0.1800,0.1750,0.8200,0.8300,0.8250,,,
18:48:13.365,193365,TICK,BTC,Down,0.1700,0.1800,0.1750,0.8200,0.8300,0.8250,,,
18:48:13.419,193419,TICK,BTC,Down,0.1700,0.1800,0.1750,0.8200,0.8300,0.8250,,,
18:48:13.428,193429,TICK,BTC,Up,0.1700,0.1800,0.1750,0.8200,0.8300,0.8250,,,
18:48:13.435,193435,TICK,BTC,Down,0.1700,0.1800,0.1750,0.8200,0.8300,0.8250,,,
18:48:13.441,193441,TICK,BTC,Up,0.1700,0.1800,0.1750,0.8200,0.8300,0.8250,,,
18:48:13.452,193453,TICK,BTC,Up,0.1700,0.1800,0.1750,0.8200,0.8300,0.8250,,,
18:48:13.460,193460,TICK,BTC,Down,0.1700,0.1800,0.1750,0.8200,0.8300,0.8250,,,
18:48:13.489,193490,TICK,BTC,Up,0.1700,0.1800,0.1750,0.8200,0.8300,0.8250,,,
18:48:13.495,193495,TICK,BTC,Down,0.1700,0.1800,0.1750,0.8200,0.8300,0.8250,,,
18:48:13.499,193500,TICK,BTC,Up,0.1700,0.1800,0.1750,0.8200,0.8300,0.8250,,,
18:48:13.505,193506,TICK,BTC,Down,0.1700,0.1800,0.1750,0.8200,0.8300,0.8250,,,
18:48:13.509,193510,TICK,BTC,Up,0.1700,0.1800,0.1750,0.8200,0.8300,0.8250,,,
18:48:13.512,193513,TICK,BTC,Down,0.1700,0.1800,0.1750,0.8200,0.8300,0.8250,,,
18:48:13.516,193516,TICK,BTC,Up,0.1700,0.1800,0.1750,0.8200,0.8300,0.8250,,,
18:48:13.522,193522,TICK,BTC,Down,0.1700,0.1800,0.1750,0.8200,0.8300,0.8250,,,
18:48:13.541,193541,TICK,BTC,Down,0.1700,0.1800,0.1750,0.8200,0.8300,0.8250,,,
18:48:13.546,193546,TICK,BTC,Down,0.1700,0.1800,0.1750,0.8200,0.8300,0.8250,,,
18:48:13.664,193664,TICK,XRP,Up,0.5400,0.5800,0.5600,0.4200,0.4600,0.4400,,,
18:48:13.672,193672,TICK,XRP,Up,0.4900,0.5400,0.5150,0.4200,0.4600,0.4400,,,
18:48:13.679,193680,TICK,XRP,Down,0.4900,0.5400,0.5150,0.4600,0.5100,0.4850,,,
18:48:13.686,193686,TICK,XRP,Up,0.4600,0.5400,0.5000,0.4600,0.5100,0.4850,,,
18:48:13.693,193693,TICK,XRP,Down,0.4600,0.5400,0.5000,0.4600,0.5400,0.5000,,,
18:48:13.779,193780,TICK,XRP,Down,0.4600,0.5400,0.5000,0.4600,0.5400,0.5000,,,
18:48:13.812,193813,TICK,ETH,Up,0.2600,0.2800,0.2700,0.6700,0.6800,0.6750,,,
18:48:13.822,193823,TICK,ETH,Down,0.2600,0.2800,0.2700,0.7200,0.7400,0.7300,,,
18:48:13.829,193829,TICK,ETH,Up,0.2600,0.2700,0.2650,0.7200,0.7400,0.7300,,,
18:48:13.836,193836,TICK,ETH,Down,0.2600,0.2700,0.2650,0.7300,0.7400,0.7350,,,
18:48:13.842,193842,TICK,BTC,Up,0.1700,0.1800,0.1750,0.8200,0.8300,0.8250,,,
18:48:13.849,193850,TICK,BTC,Down,0.1700,0.1800,0.1750,0.8200,0.8300,0.8250,,,
18:48:13.854,193854,TICK,BTC,Down,0.1700,0.1800,0.1750,0.8200,0.8300,0.8250,,,
18:48:13.869,193870,TICK,BTC,Up,0.1700,0.1800,0.1750,0.8200,0.8300,0.8250,,,
18:48:13.876,193876,TICK,BTC,Down,0.1700,0.1800,0.1750,0.8200,0.8300,0.8250,,,
18:48:13.883,193884,TICK,BTC,Down,0.1700,0.1800,0.1750,0.8200,0.8300,0.8250,,,
18:48:13.890,193891,TICK,BTC,Up,0.1700,0.1800,0.1750,0.8200,0.8300,0.8250,,,
18:48:13.899,193900,TICK,BTC,Down,0.1700,0.1800,0.1750,0.8200,0.8300,0.8250,,,
18:48:13.906,193906,TICK,BTC,Up,0.1700,0.1800,0.1750,0.8200,0.8300,0.8250,,,
18:48:13.913,193914,TICK,BTC,Down,0.1700,0.1800,0.1750,0.8200,0.8300,0.8250,,,
18:48:13.925,193925,TICK,BTC,Up,0.1700,0.1800,0.1750,0.8200,0.8300,0.8250,,,
18:48:13.934,193934,TICK,BTC,Down,0.1700,0.1800,0.1750,0.8200,0.8300,0.8250,,,
18:48:13.943,193943,TICK,BTC,Down,0.1700,0.1800,0.1750,0.8200,0.8300,0.8250,,,
18:48:13.949,193949,TICK,BTC,Down,0.1700,0.1800,0.1750,0.8200,0.8300,0.8250,,,
18:48:13.954,193954,TICK,BTC,Up,0.1700,0.1800,0.1750,0.8200,0.8300,0.8250,,,
18:48:13.961,193962,TICK,BTC,Down,0.1700,0.1800,0.1750,0.8200,0.8300,0.8250,,,
18:48:13.970,193971,TICK,ETH,Up,0.2600,0.2700,0.2650,0.7300,0.7400,0.7350,,,
18:48:13.977,193977,TICK,ETH,Down,0.2600,0.2700,0.2650,0.7300,0.7400,0.7350,,,
18:48:14.053,194054,TICK,BTC,Down,0.1700,0.1800,0.1750,0.8200,0.8300,0.8250,,,
18:48:14.058,194059,TICK,BTC,Up,0.1700,0.1800,0.1750,0.8200,0.8300,0.8250,,,
18:48:14.069,194070,TICK,BTC,Up,0.1700,0.1800,0.1750,0.8200,0.8300,0.8250,,,
18:48:14.077,194077,TICK,BTC,Down,0.1700,0.1800,0.1750,0.8200,0.8300,0.8250,,,
18:48:14.082,194082,TICK,BTC,Up,0.1700,0.1800,0.1750,0.8200,0.8300,0.8250,,,
18:48:14.085,194086,TICK,BTC,Down,0.1700,0.1800,0.1750,0.8200,0.8300,0.8250,,,
18:48:14.092,194093,TICK,BTC,Up,0.1400,0.1800,0.1600,0.8200,0.8300,0.8250,,,
18:48:14.101,194101,TICK,BTC,Down,0.1400,0.1800,0.1600,0.8200,0.8600,0.8400,,,
18:48:14.106,194106,TICK,BTC,Up,0.1300,0.1800,0.1550,0.8200,0.8600,0.8400,,,
18:48:14.110,194110,TICK,BTC,Down,0.1300,0.1800,0.1550,0.8200,0.8700,0.8450,,,
18:48:14.114,194114,TICK,BTC,Up,0.1300,0.1800,0.1550,0.8200,0.8700,0.8450,,,
18:48:14.117,194118,TICK,BTC,Down,0.1300,0.1800,0.1550,0.8200,0.8700,0.8450,,,
18:48:14.121,194121,TICK,BTC,Up,0.1300,0.1800,0.1550,0.8200,0.8700,0.8450,,,
18:48:14.124,194124,TICK,BTC,Up,0.1300,0.1800,0.1550,0.8200,0.8700,0.8450,,,
18:48:14.130,194130,TICK,BTC,Down,0.1300,0.1800,0.1550,0.8200,0.8700,0.8450,,,
18:48:14.138,194139,TICK,BTC,Down,0.1300,0.1800,0.1550,0.8200,0.8700,0.8450,,,
18:48:14.143,194144,TICK,BTC,Up,0.1300,0.1800,0.1550,0.8200,0.8700,0.8450,,,
18:48:14.148,194148,TICK,BTC,Down,0.1300,0.1800,0.1550,0.8200,0.8700,0.8450,,,
18:48:14.152,194153,TICK,BTC,Down,0.1300,0.1800,0.1550,0.8200,0.8700,0.8450,,,
18:48:14.159,194159,TICK,BTC,Down,0.1300,0.1800,0.1550,0.8200,0.8700,0.8450,,,
18:48:14.163,194164,TICK,BTC,Up,0.1300,0.1800,0.1550,0.8200,0.8700,0.8450,,,
18:48:14.167,194167,TICK,BTC,Down,0.1300,0.1800,0.1550,0.8200,0.8700,0.8450,,,
18:48:14.172,194172,TICK,BTC,Down,0.1300,0.1800,0.1550,0.8200,0.8700,0.8450,,,
18:48:14.179,194179,TICK,BTC,Up,0.1300,0.1800,0.1550,0.8200,0.8700,0.8450,,,
18:48:14.185,194186,TICK,BTC,Down,0.1300,0.1800,0.1550,0.8200,0.8700,0.8450,,,
18:48:14.191,194192,TICK,BTC,Down,0.1300,0.1800,0.1550,0.8200,0.8700,0.8450,,,
18:48:14.197,194197,TICK,BTC,Down,0.1300,0.1800,0.1550,0.8200,0.8700,0.8450,,,
18:48:14.201,194202,TICK,BTC,Up,0.1300,0.1700,0.1500,0.8200,0.8700,0.8450,,,
18:48:14.207,194207,TICK,BTC,Down,0.1300,0.1700,0.1500,0.8300,0.8700,0.8500,,,
18:48:14.211,194211,TICK,BTC,Up,0.1300,0.1700,0.1500,0.8300,0.8700,0.8500,,,
18:48:14.215,194216,TICK,BTC,Up,0.1300,0.1700,0.1500,0.8300,0.8700,0.8500,,,
18:48:14.221,194221,TICK,BTC,Down,0.1300,0.1700,0.1500,0.8300,0.8700,0.8500,,,
18:48:14.227,194227,TICK,BTC,Up,0.1200,0.1700,0.1450,0.8300,0.8700,0.8500,,,
18:48:14.230,194231,TICK,BTC,Down,0.1200,0.1700,0.1450,0.8300,0.8800,0.8550,,,
18:48:14.236,194236,TICK,BTC,Down,0.1200,0.1700,0.1450,0.8300,0.8800,0.8550,,,
18:48:14.241,194242,TICK,BTC,Up,0.1200,0.1700,0.1450,0.8300,0.8800,0.8550,,,
18:48:14.246,194246,TICK,BTC,Down,0.1200,0.1700,0.1450,0.8300,0.8800,0.8550,,,
18:48:14.254,194254,TICK,BTC,Down,0.1200,0.1700,0.1450,0.8300,0.8800,0.8550,,,
18:48:14.262,194262,TICK,BTC,Down,0.1200,0.1700,0.1450,0.8300,0.8800,0.8550,,,
18:48:14.266,194267,TICK,BTC,Down,0.1200,0.1700,0.1450,0.8300,0.8800,0.8550,,,
18:48:14.272,194273,TICK,BTC,Down,0.1200,0.1700,0.1450,0.8300,0.8800,0.8550,,,
18:48:14.279,194279,TICK,BTC,Up,0.1200,0.1600,0.1400,0.8300,0.8800,0.8550,,,
18:48:14.288,194288,TICK,BTC,Down,0.1200,0.1600,0.1400,0.8400,0.8800,0.8600,,,
18:48:14.303,194304,TICK,ETH,Up,0.2600,0.2700,0.2650,0.7300,0.7400,0.7350,,,
18:48:14.314,194314,TICK,ETH,Down,0.2600,0.2700,0.2650,0.7300,0.7400,0.7350,,,
18:48:14.358,194359,TICK,BTC,Down,0.1200,0.1600,0.1400,0.8400,0.8800,0.8600,,,
18:48:14.368,194369,TICK,BTC,Up,0.1200,0.1300,0.1250,0.8400,0.8800,0.8600,,,
18:48:14.372,194373,TICK,BTC,Down,0.1200,0.1300,0.1250,0.8700,0.8800,0.8750,,,
18:48:14.377,194378,TICK,BTC,Up,0.1200,0.1300,0.1250,0.8700,0.8800,0.8750,,,
18:48:14.381,194381,TICK,BTC,Down,0.1200,0.1300,0.1250,0.8700,0.8800,0.8750,,,
18:48:14.385,194386,TICK,BTC,Down,0.1200,0.1300,0.1250,0.8700,0.8800,0.8750,,,
18:48:14.389,194390,TICK,BTC,Down,0.1200,0.1300,0.1250,0.8700,0.8800,0.8750,,,
18:48:14.394,194394,TICK,BTC,Up,0.1200,0.1300,0.1250,0.8700,0.8800,0.8750,,,
18:48:14.398,194399,TICK,BTC,Down,0.1200,0.1300,0.1250,0.8700,0.8800,0.8750,,,
18:48:14.406,194406,TICK,BTC,Down,0.1200,0.1300,0.1250,0.8700,0.8800,0.8750,,,
18:48:14.604,194604,TICK,BTC,Up,0.1200,0.1300,0.1250,0.8700,0.8800,0.8750,,,
18:48:14.607,194607,TICK,BTC,Down,0.1200,0.1300,0.1250,0.8700,0.8800,0.8750,,,
18:48:14.613,194613,TICK,BTC,Down,0.1200,0.1300,0.1250,0.8700,0.8800,0.8750,,,
18:48:14.621,194621,TICK,BTC,Up,0.1200,0.1300,0.1250,0.8700,0.8800,0.8750,,,
18:48:14.625,194625,TICK,BTC,Down,0.1200,0.1300,0.1250,0.8700,0.8800,0.8750,,,
18:48:14.630,194630,TICK,BTC,Down,0.1200,0.1300,0.1250,0.8700,0.8800,0.8750,,,
18:48:14.634,194634,TICK,BTC,Up,0.1200,0.1300,0.1250,0.8700,0.8800,0.8750,,,
18:48:14.636,194637,TICK,BTC,Down,0.1200,0.1300,0.1250,0.8700,0.8800,0.8750,,,
18:48:14.641,194641,TICK,BTC,Up,0.1200,0.1300,0.1250,0.8700,0.8800,0.8750,,,
18:48:14.645,194646,TICK,BTC,Down,0.1200,0.1300,0.1250,0.8700,0.8800,0.8750,,,
18:48:14.649,194649,TICK,BTC,Up,0.1100,0.1300,0.1200,0.8700,0.8800,0.8750,,,
18:48:14.659,194659,TICK,BTC,Down,0.1100,0.1300,0.1200,0.8700,0.8900,0.8800,,,
18:48:14.669,194670,TICK,BTC,Up,0.1100,0.1300,0.1200,0.8700,0.8900,0.8800,,,
18:48:14.676,194677,TICK,BTC,Down,0.1100,0.1300,0.1200,0.8700,0.8900,0.8800,,,
18:48:14.684,194684,TICK,BTC,Up,0.1100,0.1300,0.1200,0.8700,0.8900,0.8800,,,
18:48:14.688,194688,TICK,BTC,Down,0.1100,0.1300,0.1200,0.8700,0.8900,0.8800,,,
18:48:14.694,194694,TICK,BTC,Down,0.1100,0.1300,0.1200,0.8700,0.8900,0.8800,,,
18:48:14.703,194703,TICK,BTC,Down,0.1100,0.1300,0.1200,0.8700,0.8900,0.8800,,,
18:48:14.721,194721,TICK,BTC,Down,0.1100,0.1300,0.1200,0.8700,0.8900,0.8800,,,
18:48:14.731,194732,TICK,ETH,Down,0.2600,0.2700,0.2650,0.7300,0.7400,0.7350,,,
18:48:14.776,194777,TICK,BTC,Up,0.1200,0.1300,0.1250,0.8700,0.8900,0.8800,,,
18:48:14.779,194780,TICK,BTC,Down,0.1200,0.1300,0.1250,0.8700,0.8800,0.8750,,,
18:48:14.782,194783,TICK,BTC,Up,0.1200,0.1300,0.1250,0.8700,0.8800,0.8750,,,
18:48:14.785,194785,TICK,BTC,Down,0.1200,0.1300,0.1250,0.8700,0.8800,0.8750,,,
18:48:14.788,194789,TICK,BTC,Down,0.1200,0.1300,0.1250,0.8700,0.8800,0.8750,,,
18:48:14.794,194795,TICK,BTC,Down,0.1200,0.1300,0.1250,0.8700,0.8800,0.8750,,,
18:48:14.852,194852,TICK,BTC,Up,0.1200,0.1300,0.1250,0.8700,0.8800,0.8750,,,
18:48:14.857,194857,TICK,BTC,Down,0.1200,0.1300,0.1250,0.8700,0.8800,0.8750,,,
18:48:14.894,194894,TICK,BTC,Up,0.1200,0.1300,0.1250,0.8700,0.8800,0.8750,,,
18:48:15.163,195163,TICK,BTC,Up,0.1100,0.1200,0.1150,0.8700,0.8800,0.8750,,,
18:48:15.175,195176,TICK,BTC,Down,0.1100,0.1200,0.1150,0.8800,0.8900,0.8850,,,
18:48:15.183,195184,TICK,BTC,Up,0.1100,0.1200,0.1150,0.8800,0.8900,0.8850,,,
18:48:15.187,195188,TICK,BTC,Down,0.1100,0.1200,0.1150,0.8800,0.9000,0.8900,,,
18:48:15.193,195193,TICK,BTC,Down,0.1100,0.1200,0.1150,0.8800,0.9000,0.8900,,,
18:48:15.215,195215,TICK,BTC,Down,0.1100,0.1200,0.1150,0.8800,0.9000,0.8900,,,
18:48:15.230,195230,TICK,BTC,Up,0.1000,0.1200,0.1100,0.8800,0.9000,0.8900,,,
18:48:15.240,195241,TICK,BTC,Down,0.1000,0.1200,0.1100,0.8800,0.9000,0.8900,,,
18:48:15.248,195249,TICK,BTC,Up,0.1000,0.1200,0.1100,0.8800,0.9000,0.8900,,,
18:48:15.257,195258,TICK,BTC,Down,0.1000,0.1200,0.1100,0.8800,0.9000,0.8900,,,
18:48:15.263,195264,TICK,BTC,Up,0.1000,0.1200,0.1100,0.8800,0.9000,0.8900,,,
18:48:15.267,195268,TICK,BTC,Down,0.1000,0.1200,0.1100,0.8800,0.9000,0.8900,,,
18:48:15.270,195271,TICK,BTC,Down,0.1000,0.1200,0.1100,0.8800,0.9000,0.8900,,,
18:48:15.274,195274,TICK,BTC,Up,0.1000,0.1200,0.1100,0.8800,0.9000,0.8900,,,
18:48:15.277,195278,TICK,BTC,Down,0.1000,0.1200,0.1100,0.8800,0.9000,0.8900,,,
18:48:15.281,195282,TICK,BTC,Down,0.1000,0.1200,0.1100,0.8800,0.9000,0.8900,,,
18:48:15.297,195297,TICK,BTC,Down,0.1000,0.1200,0.1100,0.8800,0.9000,0.8900,,,
18:48:15.326,195327,TICK,BTC,Up,0.1000,0.1200,0.1100,0.8800,0.9000,0.8900,,,
18:48:15.336,195336,TICK,BTC,Down,0.1000,0.1200,0.1100,0.8800,0.9000,0.8900,,,
18:48:15.343,195344,TICK,BTC,Down,0.1000,0.1200,0.1100,0.8800,0.9000,0.8900,,,
18:48:15.382,195383,TICK,BTC,Up,0.1000,0.1100,0.1050,0.8800,0.9000,0.8900,,,
18:48:15.392,195392,TICK,BTC,Down,0.1000,0.1100,0.1050,0.8900,0.9000,0.8950,,,
18:48:15.395,195395,TICK,BTC,Down,0.1000,0.1100,0.1050,0.8900,0.9000,0.8950,,,
18:48:15.399,195399,TICK,BTC,Up,0.1000,0.1100,0.1050,0.8900,0.9000,0.8950,,,
18:48:15.403,195404,TICK,BTC,Down,0.1000,0.1100,0.1050,0.8900,0.9000,0.8950,,,
18:48:15.447,195447,TICK,BTC,Up,0.1000,0.1100,0.1050,0.8900,0.9000,0.8950,,,
18:48:15.453,195453,TICK,BTC,Up,0.1000,0.1100,0.1050,0.8900,0.9000,0.8950,,,
18:48:15.457,195457,TICK,BTC,Down,0.1000,0.1100,0.1050,0.8900,0.9000,0.8950,,,
18:48:15.462,195462,TICK,BTC,Up,0.1000,0.1100,0.1050,0.8900,0.9000,0.8950,,,
18:48:15.468,195468,TICK,BTC,Down,0.1000,0.1100,0.1050,0.8900,0.9000,0.8950,,,
18:48:15.472,195473,TICK,BTC,Up,0.1000,0.1100,0.1050,0.8900,0.9000,0.8950,,,
18:48:15.476,195477,TICK,BTC,Down,0.1000,0.1100,0.1050,0.8900,0.9000,0.8950,,,
18:48:15.481,195482,TICK,BTC,Up,0.1000,0.1100,0.1050,0.8900,0.9000,0.8950,,,
18:48:15.486,195487,TICK,BTC,Down,0.1000,0.1100,0.1050,0.8900,0.9000,0.8950,,,
18:48:15.491,195492,TICK,BTC,Down,0.1000,0.1100,0.1050,0.8900,0.9000,0.8950,,,
18:48:15.502,195502,TICK,BTC,Down,0.1000,0.1100,0.1050,0.8900,0.9000,0.8950,,,
18:48:15.507,195507,TICK,BTC,Up,0.1000,0.1100,0.1050,0.8900,0.9000,0.8950,,,
18:48:15.514,195514,TICK,BTC,Down,0.1000,0.1100,0.1050,0.8900,0.9000,0.8950,,,
18:48:15.521,195521,TICK,BTC,Down,0.1000,0.1100,0.1050,0.8900,0.9000,0.8950,,,
18:48:15.526,195527,TICK,BTC,Up,0.1000,0.1100,0.1050,0.8900,0.9000,0.8950,,,
18:48:15.553,195554,TICK,BTC,Up,0.1000,0.1100,0.1050,0.8900,0.9000,0.8950,,,
18:48:15.560,195560,TICK,BTC,Up,0.1000,0.1100,0.1050,0.8900,0.9000,0.8950,,,
18:48:15.565,195565,TICK,BTC,Down,0.1000,0.1100,0.1050,0.8900,0.9000,0.8950,,,
18:48:15.569,195570,TICK,BTC,Up,0.1000,0.1100,0.1050,0.8900,0.9000,0.8950,,,
18:48:15.574,195574,TICK,BTC,Down,0.1000,0.1100,0.1050,0.8900,0.9000,0.8950,,,
18:48:15.577,195577,TICK,BTC,Up,0.1000,0.1100,0.1050,0.8900,0.9000,0.8950,,,
18:48:15.580,195581,TICK,BTC,Down,0.1000,0.1100,0.1050,0.8900,0.9000,0.8950,,,
18:48:15.585,195586,TICK,BTC,Up,0.1000,0.1100,0.1050,0.8900,0.9000,0.8950,,,
18:48:15.590,195590,TICK,BTC,Down,0.1000,0.1100,0.1050,0.8900,0.9000,0.8950,,,
18:48:15.594,195594,TICK,BTC,Up,0.1000,0.1100,0.1050,0.8900,0.9000,0.8950,,,
18:48:15.596,195597,TICK,BTC,Down,0.1000,0.1100,0.1050,0.8900,0.9000,0.8950,,,
18:48:15.599,195600,TICK,BTC,Down,0.1000,0.1100,0.1050,0.8900,0.9000,0.8950,,,
18:48:15.602,195602,TICK,BTC,Up,0.0900,0.1100,0.1000,0.8900,0.9000,0.8950,,,
18:48:15.605,195605,TICK,BTC,Down,0.0900,0.1100,0.1000,0.8900,0.9100,0.9000,,,
18:48:15.608,195608,TICK,BTC,Down,0.0900,0.1100,0.1000,0.8900,0.9100,0.9000,,,
18:48:15.610,195611,TICK,BTC,Down,0.0900,0.1100,0.1000,0.8900,0.9100,0.9000,,,
18:48:15.613,195614,TICK,BTC,Down,0.0900,0.1100,0.1000,0.8900,0.9100,0.9000,,,
18:48:15.620,195621,TICK,BTC,Up,0.1000,0.1100,0.1050,0.8900,0.9100,0.9000,,,
18:48:15.626,195626,TICK,BTC,Down,0.1000,0.1100,0.1050,0.8900,0.9000,0.8950,,,
18:48:15.646,195647,TICK,BTC,Up,0.0900,0.1100,0.1000,0.8900,0.9000,0.8950,,,
18:48:15.649,195650,TICK,BTC,Down,0.0900,0.1100,0.1000,0.8900,0.9100,0.9000,,,
18:48:15.652,195653,TICK,BTC,Down,0.0900,0.1100,0.1000,0.8900,0.9100,0.9000,,,
18:48:15.655,195656,TICK,BTC,Up,0.0800,0.1100,0.0950,0.8900,0.9100,0.9000,,,
18:48:15.658,195659,TICK,BTC,Down,0.0800,0.1100,0.0950,0.8900,0.9200,0.9050,,,
18:48:15.661,195662,TICK,BTC,Down,0.0800,0.1100,0.0950,0.8900,0.9200,0.9050,,,
18:48:15.675,195676,TICK,BTC,Down,0.0800,0.1100,0.0950,0.8900,0.9200,0.9050,,,
18:48:15.743,195743,TICK,BTC,Up,0.0800,0.1000,0.0900,0.8900,0.9200,0.9050,,,
18:48:15.750,195750,TICK,BTC,Down,0.0800,0.1000,0.0900,0.9000,0.9200,0.9100,,,
18:48:15.754,195754,TICK,BTC,Down,0.0800,0.1000,0.0900,0.9000,0.9200,0.9100,,,
18:48:15.764,195764,TICK,BTC,Up,0.0800,0.0900,0.0850,0.9000,0.9200,0.9100,,,
18:48:15.789,195789,TICK,BTC,Down,0.0800,0.0900,0.0850,0.9100,0.9200,0.9150,,,
18:48:15.796,195796,TICK,BTC,Up,0.0800,0.0900,0.0850,0.9100,0.9200,0.9150,,,
18:48:15.798,195799,TICK,BTC,Down,0.0800,0.0900,0.0850,0.9100,0.9200,0.9150,,,
18:48:15.801,195801,TICK,BTC,Down,0.0800,0.0900,0.0850,0.9100,0.9200,0.9150,,,
18:48:15.806,195807,TICK,BTC,Down,0.0800,0.0900,0.0850,0.9100,0.9200,0.9150,,,
18:48:15.842,195842,TICK,BTC,Up,0.0800,0.0900,0.0850,0.9100,0.9200,0.9150,,,
18:48:15.850,195850,TICK,BTC,Down,0.0800,0.0900,0.0850,0.9100,0.9200,0.9150,,,
18:48:15.859,195859,TICK,BTC,Down,0.0800,0.0900,0.0850,0.9100,0.9200,0.9150,,,
18:48:15.889,195889,TICK,BTC,Up,0.0800,0.0900,0.0850,0.9100,0.9200,0.9150,,,
18:48:15.893,195894,TICK,BTC,Down,0.0800,0.0900,0.0850,0.9100,0.9200,0.9150,,,
18:48:15.927,195928,TICK,BTC,Down,0.0800,0.0900,0.0850,0.9100,0.9200,0.9150,,,
18:48:15.933,195934,TICK,BTC,Up,0.0800,0.0900,0.0850,0.9100,0.9200,0.9150,,,
18:48:15.937,195938,TICK,BTC,Down,0.0800,0.0900,0.0850,0.9100,0.9200,0.9150,,,
18:48:15.943,195944,TICK,BTC,Up,0.0800,0.0900,0.0850,0.9100,0.9200,0.9150,,,
18:48:15.949,195949,TICK,BTC,Down,0.0800,0.0900,0.0850,0.9100,0.9200,0.9150,,,
18:48:15.952,195953,TICK,BTC,Down,0.0800,0.0900,0.0850,0.9100,0.9200,0.9150,,,
18:48:15.955,195956,TICK,BTC,Down,0.0800,0.0900,0.0850,0.9100,0.9200,0.9150,,,
18:48:15.959,195960,TICK,BTC,Up,0.0800,0.0900,0.0850,0.9100,0.9200,0.9150,,,
18:48:15.964,195965,TICK,BTC,Down,0.0800,0.0900,0.0850,0.9100,0.9200,0.9150,,,
18:48:15.990,195991,TICK,BTC,Up,0.0800,0.0900,0.0850,0.9100,0.9200,0.9150,,,
18:48:15.995,195996,TICK,BTC,Down,0.0800,0.0900,0.0850,0.9100,0.9200,0.9150,,,
18:48:16.001,196001,TICK,BTC,Up,0.0800,0.0900,0.0850,0.9100,0.9200,0.9150,,,
18:48:16.004,196005,TICK,BTC,Down,0.0800,0.0900,0.0850,0.9100,0.9200,0.9150,,,
18:48:16.008,196008,TICK,BTC,Down,0.0800,0.0900,0.0850,0.9100,0.9200,0.9150,,,
18:48:16.011,196011,TICK,BTC,Up,0.0800,0.0900,0.0850,0.9100,0.9200,0.9150,,,
18:48:16.014,196014,TICK,BTC,Up,0.0800,0.0900,0.0850,0.9100,0.9200,0.9150,,,
18:48:16.019,196020,TICK,BTC,Down,0.0800,0.0900,0.0850,0.9100,0.9200,0.9150,,,
18:48:16.023,196023,TICK,BTC,Down,0.0800,0.0900,0.0850,0.9100,0.9200,0.9150,,,
18:48:16.052,196052,TICK,BTC,Up,0.0800,0.0900,0.0850,0.9100,0.9200,0.9150,,,
18:48:16.056,196056,TICK,BTC,Down,0.0800,0.0900,0.0850,0.9100,0.9200,0.9150,,,
18:48:16.060,196060,TICK,BTC,Down,0.0800,0.0900,0.0850,0.9100,0.9200,0.9150,,,
18:48:16.064,196064,TICK,BTC,Up,0.0800,0.0900,0.0850,0.9100,0.9200,0.9150,,,
