wallet,timestamp,time_utc,side,outcome,price,size,market
wallet_4,1773959303.0,2026-03-19 22:28:23,BUY,Up,0.76,5.2,"Ethereum Up or Down - March 19, 6:25PM-6:30PM ET"
wallet_4,1773959303.0,2026-03-19 22:28:23,BUY,Down,0.22,5.0,"Ethereum Up or Down - March 19, 6:25PM-6:30PM ET"
wallet_4,1773959303.0,2026-03-19 22:28:23,BUY,Down,0.22,4.06,"Ethereum Up or Down - March 19, 6:25PM-6:30PM ET"
wallet_4,1773959303.0,2026-03-19 22:28:23,BUY,Down,0.22,2.5641,"Ethereum Up or Down - March 19, 6:25PM-6:30PM ET"
wallet_4,1773959303.0,2026-03-19 22:28:23,BUY,Down,0.22000000307389223,13.012818,"Ethereum Up or Down - March 19, 6:25PM-6:30PM ET"
wallet_4,1773959303.0,2026-03-19 22:28:23,BUY,Down,0.22,5.0,"Ethereum Up or Down - March 19, 6:25PM-6:30PM ET"
wallet_4,1773959305.0,2026-03-19 22:28:25,BUY,Down,0.45,2.0,"XRP Up or Down - March 19, 6:25PM-6:30PM ET"
wallet_4,1773959305.0,2026-03-19 22:28:25,BUY,Down,0.45000000744249075,13.436362,"XRP Up or Down - March 19, 6:25PM-6:30PM ET"
wallet_4,1773959307.0,2026-03-19 22:28:27,BUY,Up,0.77,39.0,"Ethereum Up or Down - March 19, 6:25PM-6:30PM ET"
wallet_4,1773959309.0,2026-03-19 22:28:29,BUY,Down,0.4400000707369076,1.696427,"XRP Up or Down - March 19, 6:25PM-6:30PM ET"
wallet_4,1773959311.0,2026-03-19 22:28:31,BUY,Down,0.5,15.0,"Bitcoin Up or Down - March 19, 6:25PM-6:30PM ET"
wallet_4,1773959311.0,2026-03-19 22:28:31,BUY,Down,0.5,50.0,"Bitcoin Up or Down - March 19, 6:25PM-6:30PM ET"
wallet_4,1773959311.0,2026-03-19 22:28:31,BUY,Up,0.48,20.0,"Bitcoin Up or Down - March 19, 6:25PM-6:30PM ET"
wallet_4,1773959311.0,2026-03-19 22:28:31,BUY,Down,0.51,10.56,"Bitcoin Up or Down - March 19, 6:25PM-6:30PM ET"
wallet_4,1773959311.0,2026-03-19 22:28:31,BUY,Down,0.51,64.44,"Bitcoin Up or Down - March 19, 6:25PM-6:30PM ET"
wallet_4,1773959313.0,2026-03-19 22:28:33,BUY,Down,0.530000011280002,10.638296,"Bitcoin Up or Down - March 19, 6:25PM-6:30PM ET"
wallet_4,1773959313.0,2026-03-19 22:28:33,BUY,Down,0.5300001081000292,4.255318,"Bitcoin Up or Down - March 19, 6:25PM-6:30PM ET"
wallet_4,1773959313.0,2026-03-19 22:28:33,BUY,Down,0.5,10.0,"Bitcoin Up or Down - March 19, 6:25PM-6:30PM ET"
wallet_4,1773959313.0,2026-03-19 22:28:33,BUY,Up,0.48,55.0,"Bitcoin Up or Down - March 19, 6:25PM-6:30PM ET"
wallet_4,1773959313.0,2026-03-19 22:28:33,BUY,Down,0.5300000698393751,5.297871,"Bitcoin Up or Down - March 19, 6:25PM-6:30PM ET"
wallet_4,1773959313.0,2026-03-19 22:28:33,BUY,Down,0.5300001196364419,2.340424,"Bitcoin Up or Down - March 19, 6:25PM-6:30PM ET"
wallet_4,1773959313.0,2026-03-19 22:28:33,BUY,Down,0.530000045825007,8.510637,"Bitcoin Up or Down - March 19, 6:25PM-6:30PM ET"
wallet_4,1773959313.0,2026-03-19 22:28:33,BUY,Up,0.6300000286216615,19.216215,"XRP Up or Down - March 19, 6:25PM-6:30PM ET"
wallet_4,1773959313.0,2026-03-19 22:28:33,BUY,Down,0.51,0.2,"Bitcoin Up or Down - March 19, 6:25PM-6:30PM ET"
wallet_4,1773959313.0,2026-03-19 22:28:33,BUY,Down,0.5100000368875122,2.982039,"Bitcoin Up or Down - March 19, 6:25PM-6:30PM ET"
wallet_4,1773959315.0,2026-03-19 22:28:35,BUY,Down,0.5300001222000904,2.127658,"Bitcoin Up or Down - March 19, 6:25PM-6:30PM ET"
wallet_4,1773959315.0,2026-03-19 22:28:35,BUY,Down,0.5300001222000904,2.127658,"Bitcoin Up or Down - March 19, 6:25PM-6:30PM ET"
wallet_4,1773959315.0,2026-03-19 22:28:35,BUY,Down,0.53,1.45,"Bitcoin Up or Down - March 19, 6:25PM-6:30PM ET"
wallet_4,1773959315.0,2026-03-19 22:28:35,BUY,Down,0.53,14.51,"Bitcoin Up or Down - March 19, 6:25PM-6:30PM ET"
wallet_4,1773959315.0,2026-03-19 22:28:35,BUY,Down,0.5300000412281027,2.42553,"Bitcoin Up or Down - March 19, 6:25PM-6:30PM ET"
wallet_4,1773959315.0,2026-03-19 22:28:35,BUY,Down,0.5300000084600007,21.276594,"Bitcoin Up or Down - March 19, 6:25PM-6:30PM ET"
wallet_4,1773959317.0,2026-03-19 22:28:37,BUY,Up,0.45,63.27,"Bitcoin Up or Down - March 19, 6:25PM-6:30PM ET"
wallet_4,1773959317.0,2026-03-19 22:28:37,BUY,Up,0.45,3.99,"Bitcoin Up or Down - March 19, 6:25PM-6:30PM ET"
wallet_4,1773959317.0,2026-03-19 22:28:37,BUY,Up,0.45000009777780386,4.090908,"Bitcoin Up or Down - March 19, 6:25PM-6:30PM ET"
wallet_4,1773959317.0,2026-03-19 22:28:37,BUY,Up,0.4500000275000124,3.636362,"Bitcoin Up or Down - March 19, 6:25PM-6:30PM ET"
wallet_4,1773959319.0,2026-03-19 22:28:39,BUY,Down,0.580000088115043,2.26976,"Solana Up or Down - March 19, 6:25PM-6:30PM ET"
wallet_4,1773959327.0,2026-03-19 22:28:47,BUY,Down,0.54,75.0,"Bitcoin Up or Down - March 19, 6:25PM-6:30PM ET"
wallet_4,1773959335.0,2026-03-19 22:28:55,BUY,Down,0.34,20.0,"XRP Up or Down - March 19, 6:25PM-6:30PM ET"
wallet_4,1773959339.0,2026-03-19 22:28:59,BUY,Down,0.6,21.0,"Solana Up or Down - March 19, 6:25PM-6:30PM ET"
wallet_4,1773959339.0,2026-03-19 22:28:59,BUY,Down,0.6,21.0,"Solana Up or Down - March 19, 6:25PM-6:30PM ET"
wallet_4,1773959341.0,2026-03-19 22:29:01,BUY,Down,0.34,1.0,"XRP Up or Down - March 19, 6:25PM-6:30PM ET"
wallet_4,1773959341.0,2026-03-19 22:29:01,BUY,Down,0.6,5.0,"Solana Up or Down - March 19, 6:25PM-6:30PM ET"
wallet_4,1773959341.0,2026-03-19 22:29:01,BUY,Down,0.6,5.0,"Solana Up or Down - March 19, 6:25PM-6:30PM ET"
wallet_4,1773959343.0,2026-03-19 22:29:03,BUY,Down,0.11000000256299587,15.606736,"Ethereum Up or Down - March 19, 6:25PM-6:30PM ET"
wallet_4,1773959345.0,2026-03-19 22:29:05,BUY,Down,0.5400000175031419,11.42652,"Bitcoin Up or Down - March 19, 6:25PM-6:30PM ET"
wallet_4,1773959345.0,2026-03-19 22:29:05,BUY,Down,0.54,5.0,"Bitcoin Up or Down - March 19, 6:25PM-6:30PM ET"
wallet_4,1773959345.0,2026-03-19 22:29:05,BUY,Down,0.5400003471714209,0.403259,"Bitcoin Up or Down - March 19, 6:25PM-6:30PM ET"
wallet_4,1773959345.0,2026-03-19 22:29:05,BUY,Down,0.6,10.0,"Solana Up or Down - March 19, 6:25PM-6:30PM ET"
wallet_4,1773959345.0,2026-03-19 22:29:05,BUY,Up,0.6700000453968311,11.454544,"XRP Up or Down - March 19, 6:25PM-6:30PM ET"
wallet_4,1773959347.0,2026-03-19 22:29:07,BUY,Down,0.54,5.0,"Bitcoin Up or Down - March 19, 6:25PM-6:30PM ET"
wallet_4,1773959347.0,2026-03-19 22:29:07,BUY,Down,0.54,5.0,"Bitcoin Up or Down - March 19, 6:25PM-6:30PM ET"
wallet_4,1773959347.0,2026-03-19 22:29:07,BUY,Down,0.54,5.0,"Bitcoin Up or Down - March 19, 6:25PM-6:30PM ET"
wallet_4,1773959347.0,2026-03-19 22:29:07,BUY,Down,0.54,14.96,"Bitcoin Up or Down - March 19, 6:25PM-6:30PM ET"
wallet_4,1773959347.0,2026-03-19 22:29:07,BUY,Down,0.54,8.54,"Bitcoin Up or Down - March 19, 6:25PM-6:30PM ET"
wallet_4,1773959353.0,2026-03-19 22:29:13,BUY,Up,0.69,11.36,"XRP Up or Down - March 19, 6:25PM-6:30PM ET"
wallet_4,1773959353.0,2026-03-19 22:29:13,BUY,Down,0.6,21.0,"Solana Up or Down - March 19, 6:25PM-6:30PM ET"
wallet_4,1773959357.0,2026-03-19 22:29:17,BUY,Up,0.41,10.35,"Solana Up or Down - March 19, 6:25PM-6:30PM ET"
wallet_4,1773959363.0,2026-03-19 22:29:23,BUY,Down,0.05,5.5263,"Ethereum Up or Down - March 19, 6:25PM-6:30PM ET"
wallet_4,1773959363.0,2026-03-19 22:29:23,BUY,Down,0.05,5.26314,"Ethereum Up or Down - March 19, 6:25PM-6:30PM ET"
wallet_4,1773959365.0,2026-03-19 22:29:25,BUY,Down,0.6,18.18,"Solana Up or Down - March 19, 6:25PM-6:30PM ET"
wallet_4,1773959371.0,2026-03-19 22:29:31,BUY,Up,0.36,21.0,"Solana Up or Down - March 19, 6:25PM-6:30PM ET"
wallet_4,1773959373.0,2026-03-19 22:29:33,BUY,Down,0.03,25.0206,"Ethereum Up or Down - March 19, 6:25PM-6:30PM ET"
wallet_4,1773959375.0,2026-03-19 22:29:35,BUY,Up,0.3900000645192446,5.114753,"Solana Up or Down - March 19, 6:25PM-6:30PM ET"
wallet_4,1773959375.0,2026-03-19 22:29:35,BUY,Up,0.3900000231411308,8.64262,"Solana Up or Down - March 19, 6:25PM-6:30PM ET"
wallet_4,1773959375.0,2026-03-19 22:29:35,BUY,Down,0.55,50.0,"Bitcoin Up or Down - March 19, 6:25PM-6:30PM ET"
wallet_4,1773959375.0,2026-03-19 22:29:35,BUY,Down,0.55,20.45,"Bitcoin Up or Down - March 19, 6:25PM-6:30PM ET"
wallet_4,1773959375.0,2026-03-19 22:29:35,BUY,Down,0.55,4.55,"Bitcoin Up or Down - March 19, 6:25PM-6:30PM ET"
wallet_4,1773959375.0,2026-03-19 22:29:35,BUY,Up,0.4,1.0,"Solana Up or Down - March 19, 6:25PM-6:30PM ET"
wallet_4,1773959375.0,2026-03-19 22:29:35,BUY,Down,0.630000105440439,5.216215,"Solana Up or Down - March 19, 6:25PM-6:30PM ET"
wallet_4,1773959375.0,2026-03-19 22:29:35,BUY,Down,0.6200000782191187,6.903683,"Solana Up or Down - March 19, 6:25PM-6:30PM ET"
wallet_4,1773959375.0,2026-03-19 22:29:35,BUY,Down,0.63,10.56,"Solana Up or Down - March 19, 6:25PM-6:30PM ET"
wallet_4,1773959375.0,2026-03-19 22:29:35,BUY,Down,0.19,15.0,"XRP Up or Down - March 19, 6:25PM-6:30PM ET"
wallet_4,1773959375.0,2026-03-19 22:29:35,BUY,Down,0.630000105440439,5.216215,"Solana Up or Down - March 19, 6:25PM-6:30PM ET"
wallet_4,1773959377.0,2026-03-19 22:29:37,BUY,Up,0.4,21.0,"Solana Up or Down - March 19, 6:25PM-6:30PM ET"
wallet_4,1773959377.0,2026-03-19 22:29:37,BUY,Down,0.5800018000180002,0.166665,"Solana Up or Down - March 19, 6:25PM-6:30PM ET"
wallet_4,1773959377.0,2026-03-19 22:29:37,BUY,Up,0.39000004108810143,6.327866,"Solana Up or Down - March 19, 6:25PM-6:30PM ET"
wallet_4,1773959377.0,2026-03-19 22:29:37,BUY,Up,0.39,6.86,"Solana Up or Down - March 19, 6:25PM-6:30PM ET"
wallet_4,1773959377.0,2026-03-19 22:29:37,BUY,Up,0.3900000461344697,7.803276,"Solana Up or Down - March 19, 6:25PM-6:30PM ET"
wallet_4,1773959381.0,2026-03-19 22:29:41,BUY,Up,0.39,5.0,"Bitcoin Up or Down - March 19, 6:25PM-6:30PM ET"
wallet_4,1773959381.0,2026-03-19 22:29:41,BUY,Up,0.39,5.0,"Bitcoin Up or Down - March 19, 6:25PM-6:30PM ET"
wallet_4,1773959381.0,2026-03-19 22:29:41,BUY,Up,0.39,5.0,"Bitcoin Up or Down - March 19, 6:25PM-6:30PM ET"
wallet_4,1773959383.0,2026-03-19 22:29:43,BUY,Down,0.1100000890004361,1.12359,"XRP Up or Down - March 19, 6:25PM-6:30PM ET"
wallet_4,1773959383.0,2026-03-19 22:29:43,BUY,Up,0.39,5.0,"Bitcoin Up or Down - March 19, 6:25PM-6:30PM ET"
wallet_4,1773959383.0,2026-03-19 22:29:43,BUY,Up,0.39,5.0,"Bitcoin Up or Down - March 19, 6:25PM-6:30PM ET"
wallet_4,1773959383.0,2026-03-19 22:29:43,BUY,Up,0.39,5.0,"Bitcoin Up or Down - March 19, 6:25PM-6:30PM ET"
wallet_4,1773959383.0,2026-03-19 22:29:43,BUY,Up,0.39,5.0,"Bitcoin Up or Down - March 19, 6:25PM-6:30PM ET"
wallet_4,1773959383.0,2026-03-19 22:29:43,BUY,Up,0.39,5.0,"Bitcoin Up or Down - March 19, 6:25PM-6:30PM ET"
wallet_4,1773959383.0,2026-03-19 22:29:43,BUY,Down,0.11,11.31,"XRP Up or Down - March 19, 6:25PM-6:30PM ET"
wallet_4,1773959383.0,2026-03-19 22:29:43,BUY,Up,0.8700001064762046,8.076922,"XRP Up or Down - March 19, 6:25PM-6:30PM ET"
wallet_4,1773959383.0,2026-03-19 22:29:43,BUY,Up,0.8700001064762046,8.076922,"XRP Up or Down - March 19, 6:25PM-6:30PM ET"
wallet_4,1773959383.0,2026-03-19 22:29:43,BUY,Up,0.39,5.0,"Bitcoin Up or Down - March 19, 6:25PM-6:30PM ET"
wallet_4,1773959383.0,2026-03-19 22:29:43,BUY,Up,0.39,5.0,"Bitcoin Up or Down - March 19, 6:25PM-6:30PM ET"
wallet_4,1773959385.0,2026-03-19 22:29:45,BUY,Down,0.1,6.0,"XRP Up or Down - March 19, 6:25PM-6:30PM ET"
wallet_4,1773959385.0,2026-03-19 22:29:45,BUY,Down,0.1,5.0,"XRP Up or Down - March 19, 6:25PM-6:30PM ET"
wallet_4,1773959385.0,2026-03-19 22:29:45,BUY,Up,0.39,5.0,"Bitcoin Up or Down - March 19, 6:25PM-6:30PM ET"
wallet_4,1773959385.0,2026-03-19 22:29:45,BUY,Down,0.1,2.5,"XRP Up or Down - March 19, 6:25PM-6:30PM ET"
wallet_4,1773959387.0,2026-03-19 22:29:47,BUY,Down,0.08000000774737814,5.163037,"XRP Up or Down - March 19, 6:25PM-6:30PM ET"
wallet_4,1773959389.0,2026-03-19 22:29:49,BUY,Up,0.92,0.1,"XRP Up or Down - March 19, 6:25PM-6:30PM ET"
wallet_4,1773959389.0,2026-03-19 22:29:49,BUY,Down,0.6,21.0,"Solana Up or Down - March 19, 6:25PM-6:30PM ET"
wallet_4,1773959389.0,2026-03-19 22:29:49,BUY,Up,0.92,3.0,"XRP Up or Down - March 19, 6:25PM-6:30PM ET"
wallet_4,1773959389.0,2026-03-19 22:29:49,BUY,Up,0.92,20.9,"XRP Up or Down - March 19, 6:25PM-6:30PM ET"
wallet_4,1773959389.0,2026-03-19 22:29:49,BUY,Up,0.92,15.355,"XRP Up or Down - March 19, 6:25PM-6:30PM ET"
wallet_4,1773959391.0,2026-03-19 22:29:51,BUY,Up,0.4800000166400028,9.615383,"Bitcoin Up or Down - March 19, 6:25PM-6:30PM ET"
wallet_4,1773959393.0,2026-03-19 22:29:53,BUY,Up,0.5300000067394016,68.255318,"Bitcoin Up or Down - March 19, 6:25PM-6:30PM ET"
wallet_4,1773959393.0,2026-03-19 22:29:53,BUY,Up,0.54,75.0,"Bitcoin Up or Down - March 19, 6:25PM-6:30PM ET"
wallet_4,1773959393.0,2026-03-19 22:29:53,BUY,Up,0.570000049450019,4.651161,"Bitcoin Up or Down - March 19, 6:25PM-6:30PM ET"
wallet_4,1773959393.0,2026-03-19 22:29:53,BUY,Down,0.41,75.0,"Bitcoin Up or Down - March 19, 6:25PM-6:30PM ET"
wallet_4,1773959393.0,2026-03-19 22:29:53,BUY,Up,0.53,6.74,"Bitcoin Up or Down - March 19, 6:25PM-6:30PM ET"
wallet_4,1773959393.0,2026-03-19 22:29:53,BUY,Up,0.95,18.0,"XRP Up or Down - March 19, 6:25PM-6:30PM ET"
wallet_4,1773959397.0,2026-03-19 22:29:57,BUY,Down,0.41,44.91,"Bitcoin Up or Down - March 19, 6:25PM-6:30PM ET"
wallet_4,1773959397.0,2026-03-19 22:29:57,BUY,Down,0.41,30.09,"Bitcoin Up or Down - March 19, 6:25PM-6:30PM ET"
wallet_4,1773959399.0,2026-03-19 22:29:59,BUY,Up,0.87,17.48,"XRP Up or Down - March 19, 6:25PM-6:30PM ET"
wallet_4,1773959409.0,2026-03-19 22:30:09,BUY,Up,0.48000002688419363,13.390768,"XRP Up or Down - March 19, 6:30PM-6:35PM ET"
wallet_4,1773959409.0,2026-03-19 22:30:09,BUY,Down,0.54,51.37,"Bitcoin Up or Down - March 19, 6:30PM-6:35PM ET"
wallet_4,1773959409.0,2026-03-19 22:30:09,BUY,Down,0.5400000076205208,23.620433,"Bitcoin Up or Down - March 19, 6:30PM-6:35PM ET"
wallet_4,1773959409.0,2026-03-19 22:30:09,BUY,Down,0.55,21.0,"Solana Up or Down - March 19, 6:30PM-6:35PM ET"
wallet_4,1773959411.0,2026-03-19 22:30:11,BUY,Down,0.54,14.0,"XRP Up or Down - March 19, 6:30PM-6:35PM ET"
wallet_4,1773959411.0,2026-03-19 22:30:11,BUY,Down,0.53,9.14,"Bitcoin Up or Down - March 19, 6:30PM-6:35PM ET"
wallet_4,1773959411.0,2026-03-19 22:30:11,BUY,Up,0.4400001568001129,1.785713,"Bitcoin Up or Down - March 19, 6:30PM-6:35PM ET"
wallet_4,1773959411.0,2026-03-19 22:30:11,BUY,Down,0.55,52.78,"Bitcoin Up or Down - March 19, 6:30PM-6:35PM ET"
wallet_4,1773959411.0,2026-03-19 22:30:11,BUY,Up,0.4400001568001129,1.785713,"Bitcoin Up or Down - March 19, 6:30PM-6:35PM ET"
wallet_4,1773959411.0,2026-03-19 22:30:11,BUY,Down,0.55,13.0,"Bitcoin Up or Down - March 19, 6:30PM-6:35PM ET"
wallet_4,1773959411.0,2026-03-19 22:30:11,BUY,Down,0.520000008937392,40.280207,"Bitcoin Up or Down - March 19, 6:30PM-6:35PM ET"
wallet_4,1773959413.0,2026-03-19 22:30:13,BUY,Up,0.4400001568001129,1.785713,"Bitcoin Up or Down - March 19, 6:30PM-6:35PM ET"
wallet_4,1773959413.0,2026-03-19 22:30:13,BUY,Down,0.5500000642857313,5.444443,"Bitcoin Up or Down - March 19, 6:30PM-6:35PM ET"
wallet_4,1773959413.0,2026-03-19 22:30:13,BUY,Down,0.53,15.0,"Bitcoin Up or Down - March 19, 6:30PM-6:35PM ET"
wallet_4,1773959413.0,2026-03-19 22:30:13,BUY,Up,0.4400001568001129,1.785713,"Bitcoin Up or Down - March 19, 6:30PM-6:35PM ET"
wallet_4,1773959413.0,2026-03-19 22:30:13,BUY,Down,0.53,11.66,"Bitcoin Up or Down - March 19, 6:30PM-6:35PM ET"
wallet_4,1773959413.0,2026-03-19 22:30:13,BUY,Up,0.4400001568001129,1.785713,"Bitcoin Up or Down - March 19, 6:30PM-6:35PM ET"
wallet_4,1773959415.0,2026-03-19 22:30:15,BUY,Down,0.52,12.25,"Ethereum Up or Down - March 19, 6:30PM-6:35PM ET"
wallet_4,1773959415.0,2026-03-19 22:30:15,BUY,Down,0.55,3.77,"Bitcoin Up or Down - March 19, 6:30PM-6:35PM ET"
wallet_4,1773959415.0,2026-03-19 22:30:15,BUY,Down,0.53,10.2,"Bitcoin Up or Down - March 19, 6:30PM-6:35PM ET"
wallet_4,1773959415.0,2026-03-19 22:30:15,BUY,Up,0.46,21.0,"Solana Up or Down - March 19, 6:30PM-6:35PM ET"
wallet_4,1773959415.0,2026-03-19 22:30:15,BUY,Down,0.52,6.125,"Ethereum Up or Down - March 19, 6:30PM-6:35PM ET"
wallet_4,1773959417.0,2026-03-19 22:30:17,BUY,Down,0.53,15.0,"Bitcoin Up or Down - March 19, 6:30PM-6:35PM ET"
wallet_4,1773959417.0,2026-03-19 22:30:17,BUY,Down,0.53,8.0,"Bitcoin Up or Down - March 19, 6:30PM-6:35PM ET"
wallet_4,1773959417.0,2026-03-19 22:30:17,BUY,Down,0.53,6.0,"Bitcoin Up or Down - March 19, 6:30PM-6:35PM ET"
wallet_4,1773959417.0,2026-03-19 22:30:17,BUY,Up,0.44,64.26,"Bitcoin Up or Down - March 19, 6:30PM-6:35PM ET"
wallet_4,1773959417.0,2026-03-19 22:30:17,BUY,Up,0.4400001568001129,1.785713,"Bitcoin Up or Down - March 19, 6:30PM-6:35PM ET"
wallet_4,1773959421.0,2026-03-19 22:30:21,BUY,Down,0.5,75.0,"Bitcoin Up or Down - March 19, 6:30PM-6:35PM ET"
wallet_4,1773959427.0,2026-03-19 22:30:27,BUY,Down,0.63,21.0,"Solana Up or Down - March 19, 6:30PM-6:35PM ET"
wallet_4,1773959429.0,2026-03-19 22:30:29,BUY,Down,0.620000010462342,51.613683,"Bitcoin Up or Down - March 19, 6:30PM-6:35PM ET"
wallet_4,1773959429.0,2026-03-19 22:30:29,BUY,Down,0.68,20.0625,"XRP Up or Down - March 19, 6:30PM-6:35PM ET"
wallet_4,1773959433.0,2026-03-19 22:30:33,BUY,Up,0.4,13.93,"Ethereum Up or Down - March 19, 6:30PM-6:35PM ET"
wallet_4,1773959435.0,2026-03-19 22:30:35,BUY,Up,0.4,22.83,"Ethereum Up or Down - March 19, 6:30PM-6:35PM ET"
wallet_4,1773959435.0,2026-03-19 22:30:35,BUY,Up,0.40000008955229227,2.233332,"Ethereum Up or Down - March 19, 6:30PM-6:35PM ET"
wallet_4,1773959439.0,2026-03-19 22:30:39,BUY,Up,0.36,15.625,"Solana Up or Down - March 19, 6:30PM-6:35PM ET"
wallet_4,1773959443.0,2026-03-19 22:30:43,BUY,Down,0.66,8.0,"XRP Up or Down - March 19, 6:30PM-6:35PM ET"
wallet_4,1773959445.0,2026-03-19 22:30:45,BUY,Down,0.66,8.0,"XRP Up or Down - March 19, 6:30PM-6:35PM ET"
wallet_4,1773959445.0,2026-03-19 22:30:45,BUY,Down,0.66,13.0,"XRP Up or Down - March 19, 6:30PM-6:35PM ET"
wallet_4,1773959445.0,2026-03-19 22:30:45,BUY,Down,0.7100000372421084,16.379309,"Solana Up or Down - March 19, 6:30PM-6:35PM ET"
wallet_4,1773959445.0,2026-03-19 22:30:45,BUY,Up,0.3400000124822752,6.409088,"XRP Up or Down - March 19, 6:30PM-6:35PM ET"
wallet_4,1773959445.0,2026-03-19 22:30:45,BUY,Up,0.34,5.31,"XRP Up or Down - March 19, 6:30PM-6:35PM ET"
wallet_4,1773959445.0,2026-03-19 22:30:45,BUY,Up,0.3400000172549043,9.272726,"XRP Up or Down - March 19, 6:30PM-6:35PM ET"
wallet_4,1773959447.0,2026-03-19 22:30:47,BUY,Down,0.8,21.0,"Solana Up or Down - March 19, 6:30PM-6:35PM ET"
wallet_4,1773959447.0,2026-03-19 22:30:47,BUY,Down,0.81,21.0,"Solana Up or Down - March 19, 6:30PM-6:35PM ET"
wallet_4,1773959447.0,2026-03-19 22:30:47,BUY,Down,0.7900001412727606,5.238094,"XRP Up or Down - March 19, 6:30PM-6:35PM ET"
wallet_4,1773959447.0,2026-03-19 22:30:47,BUY,Down,0.7900001412727606,5.238094,"XRP Up or Down - March 19, 6:30PM-6:35PM ET"
wallet_4,1773959447.0,2026-03-19 22:30:47,BUY,Down,0.7900001627500773,3.809522,"XRP Up or Down - March 19, 6:30PM-6:35PM ET"
wallet_4,1773959449.0,2026-03-19 22:30:49,BUY,Down,0.78,6.0,"Solana Up or Down - March 19, 6:30PM-6:35PM ET"
wallet_4,1773959449.0,2026-03-19 22:30:49,BUY,Down,0.78,2.61,"Solana Up or Down - March 19, 6:30PM-6:35PM ET"
wallet_4,1773959449.0,2026-03-19 22:30:49,BUY,Down,0.78,6.0,"Solana Up or Down - March 19, 6:30PM-6:35PM ET"
wallet_4,1773959453.0,2026-03-19 22:30:53,BUY,Down,0.74,20.09,"Bitcoin Up or Down - March 19, 6:30PM-6:35PM ET"
wallet_4,1773959461.0,2026-03-19 22:31:01,BUY,Up,0.16,21.0,"XRP Up or Down - March 19, 6:30PM-6:35PM ET"
wallet_4,1773959461.0,2026-03-19 22:31:01,BUY,Down,0.78,12.05,"Ethereum Up or Down - March 19, 6:30PM-6:35PM ET"
wallet_4,1773959461.0,2026-03-19 22:31:01,BUY,Down,0.8,10.0,"Ethereum Up or Down - March 19, 6:30PM-6:35PM ET"
wallet_4,1773959463.0,2026-03-19 22:31:03,BUY,Down,0.8100000430666713,15.789472,"XRP Up or Down - March 19, 6:30PM-6:35PM ET"
wallet_4,1773959465.0,2026-03-19 22:31:05,BUY,Up,0.13000000570491987,7.011492,"XRP Up or Down - March 19, 6:30PM-6:35PM ET"
wallet_4,1773959465.0,2026-03-19 22:31:05,BUY,Up,0.13000001357607968,8.839076,"XRP Up or Down - March 19, 6:30PM-6:35PM ET"
wallet_4,1773959467.0,2026-03-19 22:31:07,BUY,Down,0.85,21.0,"XRP Up or Down - March 19, 6:30PM-6:35PM ET"
wallet_4,1773959469.0,2026-03-19 22:31:09,BUY,Down,0.86,22.61,"Ethereum Up or Down - March 19, 6:30PM-6:35PM ET"
wallet_4,1773959473.0,2026-03-19 22:31:13,BUY,Down,0.8200000379552757,17.388887,"Ethereum Up or Down - March 19, 6:30PM-6:35PM ET"
wallet_4,1773959473.0,2026-03-19 22:31:13,BUY,Down,0.82,7.47,"Ethereum Up or Down - March 19, 6:30PM-6:35PM ET"
wallet_4,1773959473.0,2026-03-19 22:31:13,BUY,Up,0.16,39.0,"Ethereum Up or Down - March 19, 6:30PM-6:35PM ET"
wallet_4,1773959473.0,2026-03-19 22:31:13,BUY,Up,0.09,21.0,"Solana Up or Down - March 19, 6:30PM-6:35PM ET"
wallet_4,1773959473.0,2026-03-19 22:31:13,BUY,Up,0.09,75.0,"Bitcoin Up or Down - March 19, 6:30PM-6:35PM ET"
wallet_4,1773959475.0,2026-03-19 22:31:15,BUY,Up,0.21,6.67,"Ethereum Up or Down - March 19, 6:30PM-6:35PM ET"
wallet_4,1773959475.0,2026-03-19 22:31:15,BUY,Up,0.21,7.14,"Ethereum Up or Down - March 19, 6:30PM-6:35PM ET"
wallet_4,1773959475.0,2026-03-19 22:31:15,BUY,Up,0.21,2.78,"Ethereum Up or Down - March 19, 6:30PM-6:35PM ET"
wallet_4,1773959475.0,2026-03-19 22:31:15,BUY,Down,0.82,7.73,"Ethereum Up or Down - March 19, 6:30PM-6:35PM ET"
wallet_4,1773959477.0,2026-03-19 22:31:17,BUY,Up,0.21,3.24,"Ethereum Up or Down - March 19, 6:30PM-6:35PM ET"
wallet_4,1773959477.0,2026-03-19 22:31:17,BUY,Up,0.21,8.33,"Ethereum Up or Down - March 19, 6:30PM-6:35PM ET"
wallet_4,1773959477.0,2026-03-19 22:31:17,BUY,Down,0.7700000453698665,15.869564,"Ethereum Up or Down - March 19, 6:30PM-6:35PM ET"
wallet_4,1773959477.0,2026-03-19 22:31:17,BUY,Up,0.21,7.68,"Ethereum Up or Down - March 19, 6:30PM-6:35PM ET"
wallet_4,1773959477.0,2026-03-19 22:31:17,BUY,Down,0.77,18.43,"Ethereum Up or Down - March 19, 6:30PM-6:35PM ET"
wallet_4,1773959479.0,2026-03-19 22:31:19,BUY,Down,0.77,9.73,"XRP Up or Down - March 19, 6:30PM-6:35PM ET"
wallet_4,1773959479.0,2026-03-19 22:31:19,BUY,Down,0.7700000568339848,11.260868,"XRP Up or Down - March 19, 6:30PM-6:35PM ET"
