timestamp,type,outcome,price,size,market,title
1774055715,TRADE,Down,0.5100000531783025,7.897958,"Bitcoin Up or Down - March 20, 9:15PM-9:20PM ET","Bitcoin Up or Down - March 20, 9:15PM-9:20PM ET"
1774055715,TRADE,Down,0.5100000548418564,8.387754,"Bitcoin Up or Down - March 20, 9:15PM-9:20PM ET","Bitcoin Up or Down - March 20, 9:15PM-9:20PM ET"
1774055715,TRADE,Down,0.5100001196947186,2.673468,"Bitcoin Up or Down - March 20, 9:15PM-9:20PM ET","Bitcoin Up or Down - March 20, 9:15PM-9:20PM ET"
1774055715,TRADE,Down,0.5100000118787912,6.734692,"Bitcoin Up or Down - March 20, 9:15PM-9:20PM ET","Bitcoin Up or Down - March 20, 9:15PM-9:20PM ET"
1774055715,TRADE,Down,0.510000005825642,18.882039,"Bitcoin Up or Down - March 20, 9:15PM-9:20PM ET","Bitcoin Up or Down - March 20, 9:15PM-9:20PM ET"
1774055713,TRADE,Down,0.5300000212830259,5.638296,"Bitcoin Up or Down - March 20, 9:15PM-9:20PM ET","Bitcoin Up or Down - March 20, 9:15PM-9:20PM ET"
1774055713,TRADE,Down,0.54,12.0,"Bitcoin Up or Down - March 20, 9:15PM-9:20PM ET","Bitcoin Up or Down - March 20, 9:15PM-9:20PM ET"
1774055713,TRADE,Down,0.53,5.0,"Bitcoin Up or Down - March 20, 9:15PM-9:20PM ET","Bitcoin Up or Down - March 20, 9:15PM-9:20PM ET"
1774055713,TRADE,Down,0.5389048378522062,74.07857,"Bitcoin Up or Down - March 20, 9:15PM-9:20PM ET","Bitcoin Up or Down - March 20, 9:15PM-9:20PM ET"
1774055713,TRADE,Down,0.54,12.0,"Bitcoin Up or Down - March 20, 9:15PM-9:20PM ET","Bitcoin Up or Down - March 20, 9:15PM-9:20PM ET"
1774055713,TRADE,Down,0.5300000051506852,31.063828,"Bitcoin Up or Down - March 20, 9:15PM-9:20PM ET","Bitcoin Up or Down - March 20, 9:15PM-9:20PM ET"
1774055713,TRADE,Down,0.53,1.25,"Bitcoin Up or Down - March 20, 9:15PM-9:20PM ET","Bitcoin Up or Down - March 20, 9:15PM-9:20PM ET"
1774055713,TRADE,Down,0.54,1.76,"Bitcoin Up or Down - March 20, 9:15PM-9:20PM ET","Bitcoin Up or Down - March 20, 9:15PM-9:20PM ET"
1774055713,TRADE,Down,0.53,5.0,"Bitcoin Up or Down - March 20, 9:15PM-9:20PM ET","Bitcoin Up or Down - March 20, 9:15PM-9:20PM ET"
1774055713,TRADE,Down,0.55,99.45328,"Bitcoin Up or Down - March 20, 9:15PM-9:20PM ET","Bitcoin Up or Down - March 20, 9:15PM-9:20PM ET"
1774055713,TRADE,Down,0.5,93.51563,"Bitcoin Up or Down - March 20, 9:15PM-9:30PM ET","Bitcoin Up or Down - March 20, 9:15PM-9:30PM ET"
1774055711,TRADE,Down,0.46,15.99,"Ethereum Up or Down - March 20, 9:15PM-9:20PM ET","Ethereum Up or Down - March 20, 9:15PM-9:20PM ET"
1774055711,TRADE,Down,0.4600000097200008,18.518517,"Ethereum Up or Down - March 20, 9:15PM-9:20PM ET","Ethereum Up or Down - March 20, 9:15PM-9:20PM ET"
1774055709,TRADE,Up,0.47,99.43322,"Bitcoin Up or Down - March 20, 9:15PM-9:20PM ET","Bitcoin Up or Down - March 20, 9:15PM-9:20PM ET"
1774055709,TRADE,Down,0.46000003489500096,11.46296,"Ethereum Up or Down - March 20, 9:15PM-9:20PM ET","Ethereum Up or Down - March 20, 9:15PM-9:20PM ET"
1774055709,TRADE,Down,0.4600000032716258,55.018517,"Ethereum Up or Down - March 20, 9:15PM-9:20PM ET","Ethereum Up or Down - March 20, 9:15PM-9:20PM ET"
1774055707,TRADE,Up,0.47,45.0,"Ethereum Up or Down - March 20, 9:15PM-9:20PM ET","Ethereum Up or Down - March 20, 9:15PM-9:20PM ET"
1774055707,TRADE,Up,0.5,10.0,"Ethereum Up or Down - March 20, 9:15PM-9:20PM ET","Ethereum Up or Down - March 20, 9:15PM-9:20PM ET"
1774055707,TRADE,Up,0.5,26.83,"Ethereum Up or Down - March 20, 9:15PM-9:20PM ET","Ethereum Up or Down - March 20, 9:15PM-9:20PM ET"
1774055707,TRADE,Up,0.43,68.86,"Bitcoin Up or Down - March 20, 9:15PM-9:20PM ET","Bitcoin Up or Down - March 20, 9:15PM-9:20PM ET"
1774055707,TRADE,Up,0.4700000046799127,8.547168,"Ethereum Up or Down - March 20, 9:15PM-9:20PM ET","Ethereum Up or Down - March 20, 9:15PM-9:20PM ET"
1774055707,TRADE,Up,0.5,34.53188,"Ethereum Up or Down - March 20, 9:15PM-9:20PM ET","Ethereum Up or Down - March 20, 9:15PM-9:20PM ET"
1774055707,TRADE,Up,0.5,8.0,"Ethereum Up or Down - March 20, 9:15PM-9:20PM ET","Ethereum Up or Down - March 20, 9:15PM-9:20PM ET"
1774055705,TRADE,Up,0.47,5.0,"Ethereum Up or Down - March 20, 9:15PM-9:20PM ET","Ethereum Up or Down - March 20, 9:15PM-9:20PM ET"
1774055705,TRADE,Up,0.47,5.0,"Ethereum Up or Down - March 20, 9:15PM-9:20PM ET","Ethereum Up or Down - March 20, 9:15PM-9:20PM ET"
1774055603,TRADE,Down,0.7700001008024872,7.043477,"Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET","Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET"
1774055603,TRADE,Down,0.77,10.0,"Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET","Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET"
1774055601,TRADE,Down,0.34,23.69787,"Ethereum Up or Down - March 20, 9:10PM-9:15PM ET","Ethereum Up or Down - March 20, 9:10PM-9:15PM ET"
1774055601,TRADE,Down,0.31,101.0,"Ethereum Up or Down - March 20, 9:10PM-9:15PM ET","Ethereum Up or Down - March 20, 9:10PM-9:15PM ET"
1774055601,TRADE,Down,0.32,101.0,"Ethereum Up or Down - March 20, 9:10PM-9:15PM ET","Ethereum Up or Down - March 20, 9:10PM-9:15PM ET"
1774055601,TRADE,Down,0.34,77.0,"Ethereum Up or Down - March 20, 9:10PM-9:15PM ET","Ethereum Up or Down - March 20, 9:10PM-9:15PM ET"
1774055589,TRADE,Up,0.37999999607921525,81.616314,"Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET","Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET"
1774055589,TRADE,Up,0.38,9.98,"Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET","Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET"
1774055589,TRADE,Down,0.28,84.0,"Bitcoin Up or Down - March 20, 9:00PM-9:15PM ET","Bitcoin Up or Down - March 20, 9:00PM-9:15PM ET"
1774055575,TRADE,Up,0.38,9.4,"Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET","Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET"
1774055573,TRADE,Up,0.35000002731092783,9.153845,"Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET","Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET"
1774055573,TRADE,Up,0.35,16.72,"Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET","Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET"
1774055573,TRADE,Up,0.35,5.88,"Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET","Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET"
1774055573,TRADE,Up,0.3500000165816379,9.046151,"Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET","Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET"
1774055571,TRADE,Up,0.25,28.94,"Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET","Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET"
1774055571,TRADE,Up,0.29,14.06,"Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET","Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET"
1774055571,TRADE,Up,0.3,61.0,"Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET","Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET"
1774055571,TRADE,Up,0.32,2.0,"Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET","Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET"
1774055571,TRADE,Up,0.22,9.24,"Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET","Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET"
1774055571,TRADE,Up,0.35,5.0,"Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET","Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET"
1774055571,TRADE,Up,0.35,9.7,"Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET","Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET"
1774055571,TRADE,Up,0.3500000115166587,4.341537,"Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET","Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET"
1774055571,TRADE,Up,0.32,10.125,"Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET","Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET"
1774055571,TRADE,Up,0.39,1.79,"Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET","Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET"
1774055571,TRADE,Up,0.3899999964720112,99.206665,"Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET","Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET"
1774055571,TRADE,Up,0.38,8.69,"Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET","Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET"
1774055571,TRADE,Up,0.38,2.0,"Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET","Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET"
1774055571,TRADE,Up,0.38,40.0,"Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET","Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET"
1774055571,TRADE,Up,0.32,9.0,"Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET","Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET"
1774055571,TRADE,Up,0.32,25.18,"Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET","Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET"
1774055571,TRADE,Up,0.32,2.0,"Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET","Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET"
1774055571,TRADE,Up,0.38,8.0,"Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET","Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET"
1774055571,TRADE,Up,0.3799999870849661,20.131577,"Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET","Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET"
1774055571,TRADE,Up,0.38,12.6,"Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET","Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET"
1774055571,TRADE,Up,0.3,39.559,"Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET","Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET"
1774055571,TRADE,Up,0.38,9.57,"Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET","Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET"
1774055571,TRADE,Up,0.2599998647999351,3.846152,"Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET","Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET"
1774055569,TRADE,Up,0.32,27.84375,"Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET","Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET"
1774055569,TRADE,Up,0.32,24.83125,"Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET","Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET"
1774055569,TRADE,Up,0.2599998647999351,3.846152,"Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET","Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET"
1774055569,TRADE,Up,0.22,91.76,"Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET","Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET"
1774055569,TRADE,Up,0.25,66.15,"Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET","Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET"
1774055569,TRADE,Up,0.28150218541522887,86.05086,"Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET","Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET"
1774055569,TRADE,Up,0.2604019801980198,100.06343,"Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET","Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET"
1774055569,TRADE,Up,0.25,5.906664,"Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET","Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET"
1774055569,TRADE,Up,0.26,5.0,"Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET","Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET"
1774055569,TRADE,Up,0.26,5.0,"Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET","Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET"
1774055569,TRADE,Up,0.23000000777778556,3.857139,"Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET","Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET"
1774055569,TRADE,Up,0.2599998314814347,4.153845,"Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET","Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET"
1774055569,TRADE,Up,0.24,23.67,"Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET","Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET"
1774055569,TRADE,Down,0.36,20.0,"Bitcoin Up or Down - March 20, 9:00PM-9:15PM ET","Bitcoin Up or Down - March 20, 9:00PM-9:15PM ET"
1774055569,TRADE,Up,0.23000001354855054,11.071295,"Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET","Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET"
1774055569,TRADE,Up,0.2599999838799994,38.461537,"Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET","Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET"
1774055569,TRADE,Up,0.25999996463999775,19.230768,"Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET","Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET"
1774055569,TRADE,Up,0.26,5.0,"Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET","Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET"
1774055569,TRADE,Up,0.24,2.44,"Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET","Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET"
1774055569,TRADE,Up,0.24,3.97,"Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET","Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET"
1774055569,TRADE,Up,0.24,10.17105,"Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET","Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET"
1774055569,TRADE,Up,0.24000002481633584,6.447366,"Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET","Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET"
1774055569,TRADE,Up,0.24000001504950913,13.28947,"Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET","Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET"
1774055569,TRADE,Down,0.36,4.0,"Bitcoin Up or Down - March 20, 9:00PM-9:15PM ET","Bitcoin Up or Down - March 20, 9:00PM-9:15PM ET"
1774055569,TRADE,Down,0.36,20.0,"Bitcoin Up or Down - March 20, 9:00PM-9:15PM ET","Bitcoin Up or Down - March 20, 9:00PM-9:15PM ET"
1774055569,TRADE,Down,0.36,20.0,"Bitcoin Up or Down - March 20, 9:00PM-9:15PM ET","Bitcoin Up or Down - March 20, 9:00PM-9:15PM ET"
1774055569,TRADE,Down,0.36,20.0,"Bitcoin Up or Down - March 20, 9:00PM-9:15PM ET","Bitcoin Up or Down - March 20, 9:00PM-9:15PM ET"
1774055569,TRADE,Up,0.24,41.0,"Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET","Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET"
1774055569,TRADE,Up,0.3012752475247525,101.0,"Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET","Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET"
1774055567,TRADE,Down,0.42,79.81,"Bitcoin Up or Down - March 20, 9:00PM-9:15PM ET","Bitcoin Up or Down - March 20, 9:00PM-9:15PM ET"
1774055567,TRADE,Up,0.33854653465346535,101.0,"Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET","Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET"
1774055567,TRADE,Up,0.37,10.0,"Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET","Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET"
1774055567,TRADE,Up,0.36,17.67,"Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET","Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET"
1774055567,TRADE,Up,0.35,101.0,"Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET","Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET"
1774055567,TRADE,Up,0.36,41.0,"Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET","Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET"
1774055567,TRADE,Up,0.37,29.35,"Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET","Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET"
1774055565,TRADE,Down,0.44,79.77057,"Bitcoin Up or Down - March 20, 9:00PM-9:15PM ET","Bitcoin Up or Down - March 20, 9:00PM-9:15PM ET"
1774055565,TRADE,Down,0.44,79.77057,"Bitcoin Up or Down - March 20, 9:00PM-9:15PM ET","Bitcoin Up or Down - March 20, 9:00PM-9:15PM ET"
1774055565,TRADE,Up,0.65,20.65,"Bitcoin Up or Down - March 20, 9:00PM-9:15PM ET","Bitcoin Up or Down - March 20, 9:00PM-9:15PM ET"
1774055565,TRADE,Up,0.6500000580110561,10.342856,"Bitcoin Up or Down - March 20, 9:00PM-9:15PM ET","Bitcoin Up or Down - March 20, 9:00PM-9:15PM ET"
1774055565,TRADE,Up,0.65,50.0,"Bitcoin Up or Down - March 20, 9:00PM-9:15PM ET","Bitcoin Up or Down - March 20, 9:00PM-9:15PM ET"
1774055561,TRADE,Up,0.4,0.11,"Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET","Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET"
1774055561,TRADE,Up,0.4,0.03,"Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET","Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET"
1774055561,TRADE,Up,0.4,0.13,"Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET","Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET"
1774055561,TRADE,Up,0.4,47.0,"Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET","Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET"
1774055561,TRADE,Up,0.40000000518358547,38.583332,"Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET","Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET"
1774055561,TRADE,Up,0.4,0.03,"Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET","Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET"
1774055561,TRADE,Up,0.4,0.02,"Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET","Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET"
1774055561,TRADE,Up,0.4,5.5,"Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET","Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET"
1774055533,TRADE,Up,0.43,46.49,"Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET","Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET"
1774055533,TRADE,Down,0.25,5.0,"Bitcoin Up or Down - March 20, 9:00PM-9:15PM ET","Bitcoin Up or Down - March 20, 9:00PM-9:15PM ET"
1774055533,TRADE,Down,0.25,1.0,"Bitcoin Up or Down - March 20, 9:00PM-9:15PM ET","Bitcoin Up or Down - March 20, 9:00PM-9:15PM ET"
1774055533,TRADE,Down,0.25,3.386664,"Bitcoin Up or Down - March 20, 9:00PM-9:15PM ET","Bitcoin Up or Down - March 20, 9:00PM-9:15PM ET"
1774055533,TRADE,Down,0.25,5.0,"Bitcoin Up or Down - March 20, 9:00PM-9:15PM ET","Bitcoin Up or Down - March 20, 9:00PM-9:15PM ET"
1774055533,TRADE,Down,0.25,3.386664,"Bitcoin Up or Down - March 20, 9:00PM-9:15PM ET","Bitcoin Up or Down - March 20, 9:00PM-9:15PM ET"
1774055533,TRADE,Down,0.25,2.1,"Bitcoin Up or Down - March 20, 9:00PM-9:15PM ET","Bitcoin Up or Down - March 20, 9:00PM-9:15PM ET"
1774055533,TRADE,Down,0.25,6.186664,"Bitcoin Up or Down - March 20, 9:00PM-9:15PM ET","Bitcoin Up or Down - March 20, 9:00PM-9:15PM ET"
1774055527,TRADE,Down,0.48,50.34,"Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET","Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET"
1774055527,TRADE,Down,0.49,10.0,"Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET","Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET"
1774055527,TRADE,Down,0.49,3.1,"Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET","Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET"
1774055527,TRADE,Down,0.49,7.0,"Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET","Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET"
1774055527,TRADE,Down,0.48,5.0,"Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET","Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET"
1774055527,TRADE,Down,0.48,4.66,"Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET","Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET"
1774055527,TRADE,Down,0.49,5.34,"Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET","Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET"
1774055527,TRADE,Down,0.48,40.36143,"Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET","Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET"
1774055525,TRADE,Down,0.49,74.38032,"Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET","Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET"
1774055525,TRADE,Up,0.77,5.4,"Ethereum Up or Down - March 20, 9:10PM-9:15PM ET","Ethereum Up or Down - March 20, 9:10PM-9:15PM ET"
1774055511,TRADE,Down,0.4,99.5456,"Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET","Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET"
1774055511,TRADE,Down,0.36,2.0625,"Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET","Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET"
1774055511,TRADE,Down,0.38,99.59844,"Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET","Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET"
1774055511,TRADE,Down,0.36,55.42457,"Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET","Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET"
1774055511,TRADE,Down,0.09,49.75643,"Bitcoin Up or Down - March 20, 9:00PM-9:15PM ET","Bitcoin Up or Down - March 20, 9:00PM-9:15PM ET"
1774055507,TRADE,Up,0.72,5.5,"Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET","Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET"
1774055507,TRADE,Up,0.72,14.0,"Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET","Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET"
1774055507,TRADE,Up,0.7200179206451433,0.035713,"Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET","Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET"
1774055507,TRADE,Up,0.72,6.38,"Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET","Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET"
1774055507,TRADE,Up,0.72,15.25,"Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET","Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET"
1774055507,TRADE,Up,0.72,1.43,"Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET","Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET"
1774055507,TRADE,Up,0.72,58.4,"Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET","Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET"
1774055499,TRADE,Up,0.71,101.0,"Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET","Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET"
1774055499,TRADE,Up,0.73,101.0,"Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET","Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET"
1774055493,TRADE,Down,0.29,18.0,"Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET","Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET"
1774055491,TRADE,Down,0.25,100.11231,"Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET","Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET"
1774055469,TRADE,Down,0.28000020789264424,1.154442,"Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET","Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET"
1774055469,TRADE,Down,0.28,19.977775,"Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET","Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET"
1774055465,TRADE,Down,0.22,30.0,"Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET","Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET"
1774055465,TRADE,Down,0.22,7.74258,"Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET","Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET"
1774055459,TRADE,Down,0.24,100.15994,"Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET","Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET"
1774055459,TRADE,Down,0.24,100.15994,"Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET","Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET"
1774055437,TRADE,Up,0.7900000234570257,25.152379,"Ethereum Up or Down - March 20, 9:10PM-9:15PM ET","Ethereum Up or Down - March 20, 9:10PM-9:15PM ET"
1774055437,TRADE,Up,0.8,101.0,"Ethereum Up or Down - March 20, 9:10PM-9:15PM ET","Ethereum Up or Down - March 20, 9:10PM-9:15PM ET"
1774055433,TRADE,Up,0.7,7.276,"Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET","Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET"
1774055431,TRADE,Up,0.71,13.0,"Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET","Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET"
1774055431,TRADE,Up,0.71,3.35,"Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET","Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET"
1774055431,TRADE,Up,0.71,5.0,"Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET","Bitcoin Up or Down - March 20, 9:10PM-9:15PM ET"
